Pipeline,Ground Truth Answer,Generated Answer,BLEU,SacreBLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Exact Match,BERT Precision,BERT Recall,BERT F1
LangChain MultiVector Retriever (English),november and december,the christmas season takes place during november and december.,0.12867201458772706,0.15619699684601282,0.5,0.4,0.5,0.7957957957957957,0,0.21338804066181183,0.5377126336097717,0.3599057197570801
LangChain MultiVector Retriever (English),johnny mathis,johnny mathis,0.2213885886251307,1.0000000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0
LangChain MultiVector Retriever (English),the week before thanksgiving day,christmas music on ac format stations usually begins in november.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.05297810211777687,0.0927480161190033,0.01894654706120491
LangChain MultiVector Retriever (English),after christmas day,christmas music on adult contemporary stations typically ends after christmas day.,0.10584277604455784,0.12605968092174913,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.7549857549857552,0,0.08837918937206268,0.4590492844581604,0.2511279881000519
LangChain MultiVector Retriever (English),new year's day,the later of the two times that christmas music on adult contemporary stations usually ends is after new year's day.,0.1081300533795917,0.06760229884571736,0.32,0.2608695652173913,0.32,0.6842672413793104,0,-0.07331705838441849,0.44363027811050415,0.13535140454769135
LangChain MultiVector Retriever (English),the beginning of november,the earliest an ac station will switch to a christmas format is at the beginning of november.,0.13445273575332964,0.13445273575332964,0.38095238095238093,0.3157894736842105,0.38095238095238093,0.7349537037037037,0,0.11019594967365265,0.5742654204368591,0.3068520426750183
LangChain MultiVector Retriever (English),beautiful music and easy listening,the easy listening and soft rock formats pioneered the christmas music tradition in the 1960s.,0.04331412720926564,0.058166354211475146,0.4,0.11111111111111112,0.2,0.5174180327868853,0,0.05879003554582596,0.21648500859737396,0.13595189154148102
LangChain MultiVector Retriever (English),education,"outside of employment, affirmative action in the united states also focuses on education.",0.016591439325163958,0.02627961710408444,0.14285714285714288,0.0,0.14285714285714288,0.20833333333333337,0,-0.22263528406620026,0.12937015295028687,-0.07263611257076263
LangChain MultiVector Retriever (English),racial minorities,racial minorities.,0.21177974141341938,0.5503212081491042,1.0,1.0,1.0,0.8928571428571429,0,0.7452728152275085,0.9006996750831604,0.8205085396766663
LangChain MultiVector Retriever (English),whites and males,discrimination in both business sectors and education resulted in advantages for whites and males.,0.08392010470693981,0.0978237574896145,0.35294117647058826,0.2666666666666667,0.35294117647058826,0.701058201058201,0,-0.23803295195102692,0.15848389267921448,-0.07366380840539932
LangChain MultiVector Retriever (English),are more representative of the populations they serve,"affirmative action attempts to ensure that the number of people in a field includes representation from historically excluded groups such as racial minorities, native americans, and women.",0.01105856098225652,0.014763939041893883,0.11428571428571428,0.0,0.05714285714285714,0.09803921568627452,0,0.043405383825302124,0.2732822597026825,0.15098121762275696
LangChain MultiVector Retriever (English),gender quotas,gender quotas for collegiate admissions are another example of affirmative action aside from racial quotas.,0.036422694300114855,0.048911878744807256,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.2941176470588236,0,-0.04139772802591324,0.4365270137786865,0.15585990250110626
LangChain MultiVector Retriever (English),reverse,having quotas regarding admissions or employment has been criticized and said to be a form of reverse discrimination.,0.013609139615996616,0.020244462660665506,0.10526315789473684,0.0,0.10526315789473684,0.17857142857142858,0,-0.31560128927230835,-0.307127982378006,-0.306121826171875
LangChain MultiVector Retriever (English),gratz v. bollinger,gratz v. bollinger determined that some implementation of affirmative action was unconstitutional.,0.09731464224859211,0.17778351178343482,0.4,0.3076923076923077,0.4,0.7361111111111112,0,0.0552908219397068,0.3409959375858307,0.1853000968694687
LangChain MultiVector Retriever (English),reconstruction era,discrimination policies originated from the reconstruction era.,0.07122722710132624,0.1104479556707894,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.7211538461538463,0,0.15752103924751282,0.11335998773574829,0.13851819932460785
LangChain MultiVector Retriever (English),achievement,critics of affirmative action believe that merit should be the main factor in hiring.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.24091476202011108,-0.3472318947315216,-0.29247117042541504
LangChain MultiVector Retriever (English),1877,the reconstruction era ended in 1877.,0.03235934848975789,0.06567274736060395,0.2857142857142857,0.0,0.2857142857142857,0.31250000000000006,0,0.021703001111745834,0.5072171688079834,0.2233748435974121
LangChain MultiVector Retriever (English),general william tecumseh sherman,general william tecumseh sherman proposed that land be divided and split up among families of color.,0.1431712315455507,0.14317123154555067,0.4,0.33333333333333337,0.4,0.7488207547169811,0,0.23025253415107727,0.7125943303108215,0.4359194040298462
LangChain MultiVector Retriever (English),forty acres and a mule,the policy of dividing land among families of color was referred to as the forty acres and a mule policy.,0.17001078098404226,0.1700107809840423,0.4,0.34782608695652173,0.4,0.7545454545454545,0,0.14559686183929443,0.4657209515571594,0.28986233472824097
LangChain MultiVector Retriever (English),equal protection clause of the 14th amendment,the equal protection clause of the 14th amendment was the basis for policies developed during the civil rights movement.,0.2915369229944523,0.2915369229944521,0.5384615384615384,0.5,0.5384615384615384,0.8101794934841406,0,0.2932397425174713,0.7251309156417847,0.48170655965805054
LangChain MultiVector Retriever (English),president john f. kennedy,president john f. kennedy was the first person to utilize the term affirmative action in executive order 10925 in 1961.,0.11369306152454814,0.16169214353455807,0.33333333333333337,0.2727272727272727,0.33333333333333337,0.6962719298245613,0,0.04529644921422005,0.5932252407073975,0.268126904964447
LangChain MultiVector Retriever (English),national labor relations act,"the term affirmative action first appeared in the national labor relations act, better known as the wagner act, of 1935.",0.10308675254291907,0.10308675254291907,0.33333333333333337,0.2727272727272727,0.33333333333333337,0.6355932203389831,0,-0.07151371985673904,0.43630969524383545,0.13434693217277527
LangChain MultiVector Retriever (English),senator robert f. wagner,the context does not provide information about the author of the national labor relations act.,0.0,0.024455939372403628,0.0,0.0,0.0,0.0,0,-0.016352452337741852,-0.06207626312971115,-0.0355352982878685
LangChain MultiVector Retriever (English),employees associated with unions,employers routinely blacklisted or fired employees associated with unions.,0.2626909894424158,0.26269098944241587,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.8627717391304348,0,0.1672745645046234,0.4855574071407318,0.31102246046066284
LangChain MultiVector Retriever (English),national labor relations board,the national labor relations board was able to review complaints about possible worker discrimination.,0.16451929399933107,0.16451929399933107,0.4444444444444445,0.375,0.4444444444444445,0.778186274509804,0,0.2198154628276825,0.6069411635398865,0.39053940773010254
LangChain MultiVector Retriever (English),minorities,the wagner act failed to protect minorities.,0.028599617161713803,0.05522397783539471,0.25,0.0,0.25,0.2941176470588236,0,-0.016362199559807777,0.16788150370121002,0.07206720113754272
LangChain MultiVector Retriever (English),harold l. ickes,"the true backer of the cause of affirmative action was harold l. ickes, the interior secretary at the time.",0.059717106742068746,0.10813005337959174,0.2727272727272727,0.19999999999999998,0.2727272727272727,0.613425925925926,0,-0.09672685712575912,0.035987064242362976,-0.03047245182096958
LangChain MultiVector Retriever (English),interior secretary,harold l. ickes held the position of interior secretary.,0.056950849982219685,0.07495553473355841,0.3636363636363636,0.2222222222222222,0.3636363636363636,0.6696428571428572,0,0.11852245777845383,0.4317944049835205,0.25986674427986145
LangChain MultiVector Retriever (English),employ a fixed percentage of black workers,the first introduction of a quota system mandated that contractors had to employ a fixed percentage of black workers.,0.2915369229944523,0.2915369229944521,0.5384615384615384,0.5,0.5384615384615384,0.8421440865502826,0,0.3194620907306671,0.658713161945343,0.4727270305156708
LangChain MultiVector Retriever (English),executive order 8802,"the executive order 11114, as part of the bill mentioned, prevented any discrimination in the defense industry and government by prohibiting discrimination in the awarding of federal contracts.",0.01987877379669329,0.023986962585059238,0.12903225806451613,0.06896551724137931,0.12903225806451613,0.32327586206896547,0,-0.0405178964138031,0.46424123644828796,0.16547580063343048
LangChain MultiVector Retriever (English),fair employment practices committee,the fepc stands for the fair employment practices committee.,0.2626909894424158,0.26269098944241587,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.8627717391304348,0,0.1542349010705948,0.5688989162445068,0.33418044447898865
LangChain MultiVector Retriever (English),president's committee on civil rights,the president's committee on equality of treatment and opportunity in the armed services was established in response to executive order 9981.,0.10308675254291907,0.06429451441231725,0.28571428571428575,0.23076923076923073,0.28571428571428575,0.5154220779220778,0,0.22744782269001007,0.5237554311752319,0.3629552721977234
LangChain MultiVector Retriever (English),sergeant isaac woodard incident,the context provided does not mention executive order 9808 or the reason for its issuance.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0404520109295845,-0.005293899215757847,-0.019063793122768402
LangChain MultiVector Retriever (English),1947,the to secure these rights findings were published in 1947.,0.021598265052211615,0.03747776736677921,0.18181818181818182,0.0,0.18181818181818182,0.25000000000000006,0,-0.165678933262825,0.4668995440006256,0.07231324911117554
LangChain MultiVector Retriever (English),the state of race relations,"the committee was especially disturbed by the state of race relations, including the evacuation of americans of japanese descent during the war without a trial or any sort of hearing.",0.1085894367142332,0.10858943671423318,0.2857142857142857,0.2424242424242424,0.2857142857142857,0.48311688311688317,0,-0.02803369052708149,0.5967295169830322,0.21539217233657837
LangChain MultiVector Retriever (English),lyndon b. johnson,the context does not provide specific information about who in the generation following the to secure these rights findings signed legislation for affirmative action into law.,0.0,0.01387819277861591,0.0,0.0,0.0,0.0,0,-0.32140403985977173,-0.39848148822784424,-0.35653799772262573
LangChain MultiVector Retriever (English),armed forces,the context does not specify which institution the to secure these rights findings wanted to desegregate.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2991534173488617,-0.1730203926563263,-0.2359011024236679
LangChain MultiVector Retriever (English),death,the risk of death was specifically highlighted by the findings associated with serving in the armed services.,0.014238348381961592,0.021476912089159056,0.1111111111111111,0.0,0.1111111111111111,0.1851851851851852,0,-0.1620839238166809,0.16665279865264893,-0.018855230882763863
LangChain MultiVector Retriever (English),surrenders some of the rights and privileges,"the findings stated that when an individual enters the armed services, he necessarily surrenders some of the rights and privileges which are inherent in american citizenship.",0.20333448190047881,0.20333448190047887,0.42424242424242425,0.3870967741935484,0.42424242424242425,0.7681094415788294,0,0.11957366019487381,0.5438305139541626,0.3023665249347687
LangChain MultiVector Retriever (English),a humiliating badge of inferiority,a humiliating badge of inferiority.,0.7598356856515925,0.7598356856515927,1.0,1.0,1.0,0.9764705882352942,0,0.8169575333595276,0.9011943936347961,0.8587202429771423
LangChain MultiVector Retriever (English),truman,truman was the first president to address the naacp.,0.023457495174891017,0.04196114906296548,0.19999999999999998,0.0,0.19999999999999998,0.2631578947368421,0,-0.1509932428598404,0.3239070177078247,0.04150085151195526
