Ground Truth,Modified RAG Answer,Traditional RAG Answer,BLEU (Mod),SacreBLEU (Mod),METEOR (Mod),ROUGE-1 (Mod),ROUGE-2 (Mod),ROUGE-L (Mod),BERTScore (Mod),Exact Match (Mod),BLEU (Trad),SacreBLEU (Trad),METEOR (Trad),ROUGE-1 (Trad),ROUGE-2 (Trad),ROUGE-L (Trad),BERTScore (Trad),Exact Match (Trad)
بد ساختہ اسکولوں,اسکول کے خاتمے پر رپورٹنگ کو سنسر کیا جا رہا تھا۔,بد ساختہ اسکولوں کی کہانیوں کو میڈیا میں سنسر کیا جا رہا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6581169366836548,0,0.09731464224859211,11.498759556447217,0.7361111111111112,0.0,0.0,0.0,0.7588024139404297,0
ریاست کے زیر کنٹرول میڈیا,اسکول کے مسئلے کو کسی نے نظرانداز نہیں کیا ہے۔,ریاست کے زیر کنٹرول میڈیا نے اس مسئلے کو نظرانداز کیا ہے۔,0.023457495174891017,4.196114906296549,0.09090909090909091,0.0,0.0,0.0,0.6574406027793884,0,0.31702331385234306,31.702331385234313,0.8736842105263158,0.0,0.0,0.0,0.7965824007987976,0
کوئی رپورٹ,والدین نے شکایت کی کہ انہیں ابھی تک کوئی رپورٹ موصول نہیں ہوئی۔,والدین نے شکایت کی کہ انہیں ابھی تک کوئی رپورٹ موصول نہیں ہوئی۔,0.044249674106354955,6.178110636313396,0.6048387096774195,0.0,0.0,0.0,0.7098038792610168,0,0.044249674106354955,6.178110636313396,0.6048387096774195,0.0,0.0,0.0,0.7098038792610168,0
اسکول کی تعمیر کے اسکینڈل,چینی حکومت عوامی رائے میں مشعل بجھانے کے واقعے سے ہار گئی۔,چینی حکومت عوامی رائے میں اسکول کی تعمیر کے اسکینڈل سے ہار گئی۔,0.020044994979069072,3.3864985683445354,0.08771929824561403,0.0,0.0,0.0,0.6656086444854736,0,0.2891784933232572,28.917849332325716,0.8586206896551724,0.0,0.0,0.0,0.8071942329406738,0
تھینک لوہے کی تاروں,بلڈرز نے کنکریٹ کی دوبارہ تقویت کے لیے اسٹیل کی سلاخوں کی جگہ پتلی لوہے کی تاروں کا استعمال کیا۔,بلڈر نے اسٹیل کی سلاخوں کی جگہ لوہے کی تاروں کا استعمال کیا۔,0.06270285365635192,7.12695567709093,0.5257936507936508,0.0,0.0,0.0,0.7367181777954102,0,0.09731464224859211,11.498759556447217,0.6009070294784581,0.0,0.0,0.0,0.7828972339630127,0
میانمار,میانمار حکومت نے سمندری طوفان نرگس کے بعد غیر ملکی امداد کو روکا۔,میانمار حکومت نے سمندری طوفان نرگس کے بعد غیر ملکی امداد کو روک دیا۔,0.018724372764461875,3.0890553181566975,0.22727272727272732,0.0,0.0,0.0,0.694868266582489,0,0.01758542189440898,2.8398387225677895,0.2173913043478261,0.0,0.0,0.0,0.6950438618659973,0
بلڈرز نے کنکریٹ کی دوبارہ تقویت کے لئے پتلی لوہے کی تاروں کے ساتھ اسٹیل کی سلاخوں کی جگہ لے کر کونے کاٹ دیئے,کم گریڈ سیمنٹ اور کم اینٹوں کا استعمال کیا گیا ہے۔,عمارتیں گھٹیا اس لیے تعمیر کی گئیں کیونکہ بلڈرز نے کنکریٹ کی دوبارہ مضبوطی کے لیے اسٹیل کی سلاخوں کی جگہ پتلی لوہے کی تاروں کا استعمال کیا، کم گریڈ سیمنٹ اور اینٹوں کا استعمال کیا گیا، اور نگرانی کرنے والی ایجنسیوں نے قومی معیارات کی جانچ نہیں کی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6900405287742615,0,0.18980722164883168,18.980722164883165,0.4211320754716981,0.0,0.0,0.0,0.7988760471343994,0
اے پی,بی بی سی نے چینی آسٹریلویوں کی طرف سے سڈنی میں ایک مظاہرے کی اطلاع دی۔,اے پی نے اس واقعے کی اطلاع دی ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6343706250190735,0,0.06321087140417253,9.535414040914192,0.6944444444444445,0.0,0.0,0.0,0.7135170102119446,0
پروپیگنڈا بیورو,حکام نے اسکولوں کے ارد گرد کورڈونز قائم کیے۔,پروپیگنڈا بیورو نے اسکول کے مسئلے کو نظرانداز کرنے کی ہدایات دیں۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6182618141174316,0,0.04774753205784679,6.772997136689072,0.6250000000000001,0.0,0.0,0.0,0.7382584810256958,0
زلزلے کے جواب,چینی حکومت کو زلزلے کے ابتدائی جواب کے لیے سراہا گیا تھا۔,چینی حکومت کو زلزلے کے جواب کے لیے سراہا گیا۔,0.05284133043873052,7.495553473355845,0.3846153846153847,0.0,0.0,0.0,0.7517783641815186,0,0.12867201458772706,15.619699684601283,0.4054054054054054,0.0,0.0,0.0,0.7738615870475769,0
چار گھنٹے کے پروگرام کی میزبانی کی جس کا نام دی گیونگ آف محبت,"سی سی ٹی وی ون نے 18 مئی کی شام کو ""محبت کی عطا"" نامی چار گھنٹے کے خصوصی پروگرام کی میزبانی کی۔","18 مئی کی شام کو سی سی ٹی وی ون نے ""محبت کا دینا"" نامی چار گھنٹے کے خصوصی پروگرام کی میزبانی کی۔",0.14908960803395838,14.100024578768863,0.4643199561703876,0.0,0.0,0.0,0.7642443180084229,0,0.15415064977510756,14.521383677815454,0.5227558724832215,0.0,0.0,0.0,0.7701197862625122,0
سٹیٹ کونسل,ریاستی کونسل نے قومی سوگ کی مدت کا اعلان کیا۔,ریاستی کونسل نے قومی سوگ کی مدت کا اعلان کیا۔,0.023457495174891017,4.196114906296549,0.17857142857142858,0.0,0.0,0.0,0.6904098391532898,0,0.023457495174891017,4.196114906296549,0.17857142857142858,0.0,0.0,0.0,0.6904098391532898,0
"پرو ایکٹو ایکشن کا سہرا دیا گیا ہے جس نے زلزلے کے وقت موجود تمام 2,323 طلباء کی زندگیوں کو بچایا","سانگزاؤ مڈل اسکول کے پرنسپل کو زلزلے کے وقت تمام 2,323 طلباء کی زندگیاں بچانے کا سہرا دیا گیا۔",پرنسپل کو زلزلے کے وقت طلباء کی زندگیاں بچانے کے لیے فعال کارروائی کا سہرا دیا گیا تھا۔,0.2868823614642744,28.688236146427446,0.5662393162393162,1.0,1.0,1.0,0.8137211203575134,0,0.18834432784537125,18.83443278453712,0.4309178743961353,0.0,0.0,0.0,0.7696574926376343,0
روئیجن ، جیانگسی,ریلے کے دوران ایک منٹ کی خاموشی کا ذکر نہیں ہے۔,روئیجن، جیانگسی شہر میں ایک منٹ کی خاموشی رہی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6794241666793823,0,0.06321087140417253,9.535414040914192,0.6944444444444445,0.0,0.0,0.0,0.8177120685577393,0
سی سی ٹی وی,سی سی ٹی وی نے سب سے زیادہ 50 ملین ین دیا۔,سی سی ٹی وی نے 50 ملین یوان پر سب سے بڑی کارپوریٹ شراکت دی۔,0.21200626759025185,21.200626759025184,0.8268229166666667,0.0,0.0,0.0,0.7500391006469727,0,0.16451929399933107,16.451929399933107,0.778186274509804,0.0,0.0,0.0,0.7104297280311584,0
قومی سوگ,تین روزہ قومی سوگ کا اعلان کیا۔,ریاستی کونسل نے تین روزہ قومی سوگ کا اعلان کیا۔,0.081939171811711,13.134549472120788,0.75,0.0,0.0,0.0,0.7800481915473938,0,0.056950849982219685,8.392229812593097,0.6696428571428572,0.0,0.0,0.0,0.770161509513855,0
سول ایوی ایشن انڈسٹری,باقی 30 ہیلی کاپٹروں کو شہری ہوا بازی کی صنعت نے فراہم کیا۔,30 ہیلی کاپٹروں کو سول ایوی ایشن انڈسٹری کے ذریعہ فراہم کیا گیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6846784949302673,0,0.1933853138176172,19.338531381761726,0.8099489795918368,0.0,0.0,0.0,0.7934607267379761,0
ایک سال کی دوبارہ تعلیم,لیو کو مزدوری کے ذریعے ایک سال کی دوبارہ تعلیم کی سزا دی گئی تھی۔,اُسے ایک مضمون لکھنے کی وجہ سے جیل کی سزا سنائی گئی تھی۔,0.2460137257692754,24.601372576927535,0.7433333333333334,0.0,0.0,0.0,0.7867445349693298,0,0.022267157315461233,3.673526562988939,0.1724137931034483,0.0,0.0,0.0,0.6571077108383179,0
214،000 ڈالر اور 71،000 ڈالر,"یاو منگ نے 214,000 ڈالر اور 71,000 ڈالر عطیہ کیے۔",یاؤ منگ نے ریڈ کراس سوسائٹی آف چائنہ کو 2 ملین ڈالر کا عطیہ دیا۔,0.06302647598688789,9.287528999566801,0.46464646464646464,0.0,0.0,0.0,0.8195984363555908,0,0.016591439325163958,2.627961710408444,0.08333333333333336,0.0,0.0,0.0,0.6601065993309021,0
کہ چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لئے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لیے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,یونیسیف نے اطلاع دی کہ چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لئے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,0.8253498772794055,82.5349877279405,0.9127853881278538,0.0,0.0,0.0,0.9626511335372925,0,0.8363600587440573,83.6360058744058,0.982096738488784,0.0,0.0,0.0,0.9479396939277649,0
اسکول کے خاتمے پر,عہدیداروں نے چینی نیوز میڈیا کو اسکول کے خاتمے کے بارے میں رپورٹ کرنا بند کرنے کا حکم دیا۔,عہدیداروں نے چینی نیوز میڈیا کو اسکول کے خاتمے پر رپورٹ کرنا بند کرنے کا حکم دیا۔,0.06601455493829528,7.535838128770539,0.27272727272727276,0.0,0.0,0.0,0.7528346180915833,0,0.1431712315455507,14.317123154555068,0.7488207547169811,0.0,0.0,0.0,0.7755662202835083,0
رائٹرز,چینی پراسیکیوٹرز نے گرے ہوئے اسکولوں کی تحقیقات میں شمولیت اختیار کی۔,رائٹرز نے اطلاع دی کہ چینی پراسیکیوٹرز اسکول کی عمارت کے گرنے کی تحقیقات میں ملوث تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6903106570243835,0,0.014936192853457254,2.2869567780619007,0.19230769230769232,0.0,0.0,0.0,0.7316568493843079,0
772 ملین ڈالر,16 مئی تک چینی حکومت نے زلزلے کی امداد کے لئے مجموعی طور پر 772 ملین ڈالر مختص کیے تھے۔,16 مئی تک چینی حکومت نے زلزلے کی امداد کے لیے مجموعی طور پر 772 ملین ڈالر مختص کیے تھے۔,0.06270285365635192,7.12695567709093,0.6264775413711584,0.6666666666666666,0.0,0.6666666666666666,0.7071605324745178,0,0.06270285365635192,7.12695567709093,0.6264775413711584,0.6666666666666666,0.0,0.6666666666666666,0.7056527733802795,0
بدعنوان سرکاری عہدیداروں,انصاف کے سامنے کسی کو نہیں لایا گیا ہے۔,کچھ بدعنوان سرکاری عہدیداروں کو اب بھی انصاف کے سامنے نہیں لایا گیا ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6545429229736328,0,0.09010288336595924,10.571070857151538,0.7181571815718159,0.0,0.0,0.0,0.7863139510154724,0
اعداد و شمار,نہیں، زلزلے کی پیش گوئی ابھی تک قائم سائنسی حقیقت نہیں ہے۔,ززلے کی پیش گوئی ابھی تک قائم سائنس نہیں ہے اور سائنسی برادری کے اندر کوئی اتفاق رائے نہیں تھا کہ ززلے کی پیش گوئی ممکن ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5758212208747864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.583207905292511,0
کوئی پیش گوئی نوٹیفکیشن,زلزلے سے پہلے کوئی پیش گوئی کی اطلاع موصول نہیں ہوئی تھی۔,زلزلے سے پہلے کوئی پیش گوئی موصول نہیں ہوئی تھی۔ زلزلے کی پیش گوئی ابھی تک قائم سائنس نہیں ہے اور سائنسی برادری کے اندر کوئی اتفاق رائے نہیں تھا کہ زلزلے کی پیش گوئی ممکن ہے۔,0.10584277604455784,12.605968092174914,0.6134259259259259,0.0,0.0,0.0,0.6727485656738281,0,0.03419238697103715,3.7090912438063204,0.35007610350076107,0.0,0.0,0.0,0.6294260621070862,0
زلزلے کے جواب,چینی حکومت کو زلزلے کے ابتدائی جواب کے لیے سراہا گیا تھا۔,چینی حکومت کو زلزلے کے جواب کے لیے سراہا گیا۔,0.05284133043873052,7.495553473355845,0.3846153846153847,0.0,0.0,0.0,0.7517783641815186,0,0.12867201458772706,15.619699684601283,0.4054054054054054,0.0,0.0,0.0,0.7738615870475769,0
چن شوزونگ,چینی ارضیات دان چن شوزونگ نے زلزلے کے خطرے کے تجزیے کا مطالعہ شائع کیا۔,چینی ارضیات دان چن شوزونگ نے زلزلے کے خطرے کے تجزیے کا مطالعہ شائع کیا۔,0.03868052697542155,5.255923420816887,0.5681818181818182,0.0,0.0,0.0,0.7274335026741028,0,0.03868052697542155,5.255923420816887,0.5681818181818182,0.0,0.0,0.0,0.7274335026741028,0
خوفناک تباہی,بیچوان میوزیم کا مقصد لوگوں کو ریاستی زلزلے کی باقیات یاد دلانا ہے۔,بیچوان میوزیم کا مقصد لوگوں کو خوفناک تباہی کی یاد دلانا ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6480282545089722,0,0.04774753205784679,6.772997136689072,0.6250000000000001,0.0,0.0,0.0,0.7724288702011108,0
زمین پھٹنے,زلزلے کے مرکز کے علاقے میں ہیلی کاپٹروں کو اترنے میں دشواری کا سامنا کرنا پڑا۔,مسلسل شدید بارش اور لینڈ سلائیڈنگ نے امدادی کوششوں کو بری طرح متاثر کیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6578122973442078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609385013580322,0
تباہی کی بحالی کے اندھے مقامات کو تلاش کیا جاسکے,سیاق و سباق میں آن لائن ریسکیو درخواست مرکز کا مقصد واضح نہیں ہے۔,تباہی کی بحالی کے اندھیرے مقامات کو تلاش کرنے کے لیے آن لائن ریسکیو درخواست مرکز کا مقصد تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6470655798912048,0,0.183294136480062,18.3294136480062,0.6169256693503089,0.0,0.0,0.0,0.7891034483909607,0
زلزلے سے نمٹنے,زلزلے سے نمٹنے کے لئے۔,چین کو متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لیے بین الاقوامی برادری کی حمایت کی ضرورت تھی۔,0.29950981436291046,39.76353643835252,0.920138888888889,0.0,0.0,0.0,0.8690757751464844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436089873313904,0
تیبت کے گاؤں سیئر,پینگ وو کاؤنٹی میں سطح سمندر سے 4000 میٹر کی اونچائی پر نسلی طور پر تبت کے گاؤں سیئر تک پہنچنے کی کوشش کر رہے تھے۔,پینگ وو کاؤنٹی میں سطح سمندر سے گاؤں سئیر تک پہنچنے کی کوشش کر رہے تھے۔,0.04831318747261844,5.377336385080629,0.47491039426523307,0.0,0.0,0.0,0.6793116331100464,0,0.01571523700545522,2.445593937240363,0.09615384615384617,0.0,0.0,0.0,0.6796852946281433,0
قانونی متبادل,18 سال سے کم عمر کے غیر قانونی بچوں کو ان کے مردہ بہن بھائیوں کے قانونی متبادل کے طور پر رجسٹر کیا جا سکتا ہے۔,18 سال سے کم عمر غیر قانونی بچوں کو ان کے مردہ بہن بھائیوں کے قانونی متبادل کے طور پر رجسٹر کیا جا سکتا ہے۔,0.02332216510868361,2.8891619963541717,0.4261363636363637,0.0,0.0,0.0,0.6961041688919067,0,0.02417000107767621,3.012378646187734,0.43604651162790703,0.0,0.0,0.0,0.6996246576309204,0
ننگبو,مشعل ریلے بیونس آئرس میں ہونا چاہئے تھا۔,اسلام آباد کے ارد گرد مشعل ریلے ہونا چاہئے تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6282193064689636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201483011245728,0
15600,"15,600 ملیشیا ریزرو نے بچاؤ کی کوششوں میں شمولیت اختیار کی۔",1300 ملیشیا ریزرو بچاؤ کی کوششوں میں شامل ہوئے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5974497199058533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056877374649048,0
ڈیم پھٹنے,"میانیانگ سے 200,000 لوگوں کو نکالنے کی وجہ کا ذکر سیاق و سباق میں نہیں ہے۔",ڈیم پھٹنے کی توقع میں 200،000 لوگوں کو میانیانگ سے نکال دیا گیا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6479020714759827,0,0.041263216881455095,5.679677445135579,0.5859375000000001,0.0,0.0,0.0,0.7435275912284851,0
1.57 ملین,جیکی چن نے متاثرین کو 1.57 ملین ڈالر عطیہ کیا۔,اداکار جیکی چن نے متاثرین کے لیے عطیہ کیا۔,0.056950849982219685,8.392229812593097,0.6696428571428572,1.0,1.0,1.0,0.7104953527450562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175362467765808,0
300 سے زیادہ,300 سے زیادہ تبتی دیہاتی اپنے تباہ شدہ گاؤں میں پھنس گئے تھے۔,300 سے زیادہ تبتی دیہاتی پھنس گئے تھے۔,0.09731464224859211,11.498759556447217,0.7361111111111112,1.0,0.0,1.0,0.6967968344688416,0,0.16508103044554204,20.556680845025987,0.8412698412698413,1.0,0.0,1.0,0.7356846928596497,0
