query,ground_truth_answer,traditional_faithfulness,traditional_answer_relevancy,traditional_context_recall,traditional_context_precision,traditional_entity_recall,modified_faithfulness,modified_answer_relevancy,modified_context_recall,modified_context_precision,modified_entity_recall
اس خطے میں کتنے quilts اڑایا گیا تھا؟,2500,0.13049258291721344,0.5467458963394165,0.0,0.0,0.0,-0.011609062552452087,0.3481712341308594,0.0,0.0,0.0
زلزلے کے بعد، چین میں کہاں سے لوگوں نے عطیات دیئے؟,پورے سرزمین چین,0.8842352032661438,0.8515233993530273,0.0,0.0,0.0,0.842995285987854,0.6600103974342346,0.0,0.0,0.0
دونوں سامان کی قیمت کتنی تھی؟,788،000 یوآن,0.4870660901069641,0.4348875880241394,0.0,0.0,0.0,0.32518744468688965,0.6479873061180115,0.0,0.0,0.0
بہت سی ریسکیو ٹیمیں امدادی کاموں میں کیوں شامل نہیں ہو سکیں؟,ٹریفک کے مسئلے,0.7114280462265015,0.7411628365516663,0.0,0.0,0.0,0.4792986512184143,0.5454030632972717,0.0,0.0,0.0
انہوں نے سیچوان میں اگلے زلزلے کی پیش گوئی کی طاقت کیا ہے؟,7.0 سے زیادہ,0.7321699857711792,0.5965608358383179,0.0,0.0,0.0,0.5504339337348938,0.5277456641197205,0.0,0.0,0.0
تائیوان سے چارٹرڈ فلائٹ کہاں اتری؟,چنگڈو,0.7241635918617249,0.6871217489242554,0.0,0.0,0.0,0.17420369386672974,0.5055428147315979,0.0,0.0,0.0
بہت سے لوگوں نے موبائل فون کا استعمال کرتے ہوئے عطیہ کیسے کیا؟,ٹیکسٹ میسجنگ,0.6152023077011108,0.8412837386131287,0.0,0.0,0.0,0.6792715787887573,0.823361873626709,0.0,0.0,0.0
آپ کو صرف اس زلزلے جھیل کو حاصل کرنے کے لئے کس طرح کر سکتے ہیں؟,پیدل یا ہوا کے ذریعے,0.6234015226364136,0.7374974489212036,0.0,0.0,0.0,0.06858107447624207,0.19917039573192596,0.0,0.0,0.0
زلزلے کے دوران اتنے سارے اسکول کیوں گر گئے؟,ناکافی طور پر انجنیئرڈ,0.6743553280830383,0.8248262405395508,0.0,0.0,0.0,0.7651364803314209,0.8273926973342896,0.0,0.0,0.0
کتنی جھیلیں لوگوں کے لیے خطرہ تھیں؟,28,0.7498900294303894,0.7847075462341309,0.0,0.0,0.0,0.3928934335708618,0.7847075462341309,0.0,0.0,0.0
سمندری طوفان نرگس کے بعد میانمار نے کیا بلاک کیا؟,غیر ملکی امداد,0.47195979952812195,0.6814637184143066,0.0,0.0,0.0,0.5807611346244812,0.4813288152217865,0.0,0.0,0.0
سیچوان زلزلے کی شدت کتنی تھی؟,7.9,0.6977066993713379,0.7640759348869324,0.0,0.0,0.0,0.7974418997764587,0.7658182978630066,0.0,0.0,0.0
زلزلے سے متاثرہ جھیلوں میں سے بدترین جھیل کہاں واقع تھی؟,ماؤنٹ تانگجیا,0.45048433542251587,0.6882150173187256,0.0,0.0,0.0,0.7566484212875366,0.7831517457962036,0.0,0.0,0.0
کون سی پچھلی تباہی بین الاقوامی معیارات پر پورا نہیں اترتی؟,1976 کے تانگشان زلزلے,0.2872150242328644,0.8715457916259766,0.0,0.0,0.0,0.6248706579208374,0.7304372191429138,0.0,0.0,0.0
سوگ کی مدت کے دوران کیا معطل کیا گیا تھا؟,بیجنگ اولمپک مشعل ریلے,0.3920968174934387,0.31042301654815674,0.0,0.0,0.0,0.26757919788360596,0.37711843848228455,0.0,0.0,0.0
چینیوں نے کب ایک منٹ کی خاموشی اختیار کی؟,19 مئی 2008,0.7002308368682861,0.784660279750824,0.0,0.0,0.0,0.750302255153656,0.7351918816566467,0.0,0.0,0.0
کون سا محکمہ بدھ تک بچاؤ کی کوشش میں شامل ہونے کے لئے تیار تھا؟,تائی پے فائر ڈیپارٹمنٹ,0.5150905847549438,0.4463803768157959,0.0,0.0,0.0,0.5350999236106873,0.4328691363334656,0.0,0.0,0.0
بہت سی ویب سائٹس نے اپنے ہوم پیجز کو کس رنگ میں تبدیل کیا؟,سیاہ اور سفید,0.34943872690200806,0.7420365810394287,0.0,0.0,0.0,0.6674050092697144,0.7420365810394287,0.0,0.0,0.0
زلزلے کی پیش گوئی کے بارے میں بہت سے ارضیات دان کیا سوچتے ہیں؟,کوئی ثابت شدہ طریقے موجود نہیں ہیں,0.7351427674293518,0.7288064360618591,0.0,0.0,0.0,0.7739382386207581,0.6725573539733887,0.0,0.0,0.0
سانگزاؤ مڈل اسکول کا پرنسپل کون تھا؟,یے زپنگ,0.7374755144119263,0.6326702833175659,0.0,0.0,0.0,0.18415847420692444,0.452173113822937,0.0,0.0,0.0
اسکول کی تعمیر کو مضبوط بنانے کے لئے کتنا پیسہ استعمال کیا گیا تھا؟,400،000 یوآن,0.41676878929138184,0.5691219568252563,0.0,0.0,0.0,0.4055227041244507,0.31992268562316895,0.0,0.0,0.0
چین نے کیا کہا کہ وہ قبول کریں گے؟,بین الاقوامی مدد,0.6073269844055176,0.6042004823684692,0.0,0.0,0.0,0.538765549659729,0.6084051132202148,0.0,0.0,0.0
احتجاجی مظاہروں کو توڑنے کے لیے اور کون سے طریقے استعمال کیے گئے؟,دھماکے پولیس,0.6934863328933716,0.6743960380554199,0.0,0.0,0.0,0.6748269200325012,0.4456111192703247,0.0,0.0,0.0
تباہ شدہ اسکولوں کے نتیجے میں کون سا جملہ ایجاد کیا گیا تھا؟,ٹوفو ڈریگس اسکول ہاؤسز,0.7361415028572083,0.5548789501190186,0.0,0.0,0.0,0.43772703409194946,0.7670100927352905,0.0,0.0,0.0
جیکی چن نے سپورٹ کے لئے کتنا عطیہ کیا؟,1.57 ملین ڈالر,0.6010397672653198,0.6912054419517517,0.0,0.0,0.0,0.7419012784957886,0.6923016309738159,0.0,0.0,0.0
خاموشی کے لمحے کے دوران کیا رک گیا؟,کاریں اور ٹرک,0.5714375376701355,0.6781545877456665,0.0,0.0,0.0,0.6091508865356445,0.7215675115585327,0.0,0.0,0.0
کس اسکول کے پرنسپل نے اپنے اسکول کو مضبوط کیا؟,یے زپنگ,0.5782415866851807,0.6969974637031555,0.0,0.0,0.0,0.6871273517608643,0.6791188716888428,0.0,0.0,0.0
بچاؤ اور بحالی کی کوششوں میں مدد کے لئے معلومات منتقل کرنے کے لئے وسیع پیمانے پر کیا استعمال کیا گیا تھا؟,انٹرنیٹ,0.6741193532943726,0.7890360355377197,0.0,0.0,0.0,0.669113039970398,0.7300326824188232,0.0,0.0,0.0
زلزلے کی شدت کی وجہ سے غیر ملکی ممالک نے چین کو کیا پیش کش کی؟,تعزیت اور امداد,0.7129908204078674,0.4096161723136902,0.0,0.0,0.0,0.7314745187759399,0.602441668510437,0.0,0.0,0.0
عالمی برادری نے مدد کی ضرورت کو کیوں محسوس کیا؟,زلزلے کی شدت,0.797430157661438,0.5528389811515808,0.0,0.0,0.0,0.613082230091095,0.6748008728027344,0.0,0.0,0.0
14 مئی تک کتنی رقم عطیہ کی گئی تھی؟,10.7 بلین یوآن,0.4494544267654419,0.6799255013465881,0.0,0.0,0.0,0.6724743247032166,0.5692311525344849,0.0,0.0,0.0
زلزلے سے کتنی دیر پہلے سمندری طوفان نرگس نے برما پر حملہ کیا تھا؟,10 دن,0.5211645364761353,0.7718429565429688,0.0,0.0,0.0,0.5432916283607483,0.7718429565429688,0.0,0.0,0.0
عمارتیں اتنی گھٹیا کیوں تعمیر کی گئی ہیں؟,بلڈرز نے کنکریٹ کی دوبارہ تقویت کے لئے پتلی لوہے کی تاروں کے ساتھ اسٹیل کی سلاخوں کی جگہ لے کر کونے کاٹ دیئے,0.6414718627929688,0.6977890729904175,0.0,0.0,0.0,0.7893557548522949,0.6658210754394531,0.0,0.0,0.0
زلزلے کا نام کیا تھا؟,عظیم سیچوان زلزلہ,0.715826153755188,0.885992169380188,0.0,0.0,0.0,0.5063693523406982,0.7094933986663818,0.0,0.0,0.0
اس کی تحقیقات کیوں کی گئیں؟,بدعنوانی کو بھڑکانے کے جرم,0.5189456939697266,0.5024176239967346,0.0,0.0,0.0,0.5254734754562378,0.27490726113319397,0.0,0.0,0.0
کس گروپ نے 10.7 یوآن کا عطیہ کیا؟,چینی عوام,0.3856075406074524,0.7642492055892944,0.0,0.0,0.0,0.6990288496017456,0.5470008850097656,0.0,0.0,0.0
لائیو فیڈز کا ماخذ کیا تھا؟,سی سی ٹی وی ون,0.09151148796081543,0.2516799569129944,0.0,0.0,0.0,0.5058505535125732,0.5992323160171509,0.0,0.0,0.0
سزا کب سنائی گئی؟,2007 میں,0.6147304773330688,0.5398034453392029,0.0,0.0,0.0,0.3461751341819763,0.5978577136993408,0.0,0.0,0.0
زلزلے میں بہت سے خاندانوں کو کیا نقصان پہنچا؟,اپنے اکلوتے بچے,0.7208129167556763,0.5815054178237915,0.0,0.0,0.0,0.4326232671737671,0.4794684946537018,0.0,0.0,0.0
پروگرام سے ملنے والے عطیات کتنے بڑے تھے؟,رات کے عطیات کی مجموعی رقم 1.5 بلین چینی یوآن,0.6371074914932251,0.5736013054847717,0.0,0.0,0.0,0.5218198895454407,0.5551779866218567,0.0,0.0,0.0
میڈیا میں کس طرح کی کہانیوں کو سنسر کیا جا رہا تھا؟,بد ساختہ اسکولوں,0.7719258069992065,0.6103881597518921,0.0,0.0,0.0,0.44476044178009033,0.3535687327384949,0.0,0.0,0.0
کون اب بھی معاوضہ اور انصاف کی تلاش میں ہے؟,بہت سے خاندان,0.30177944898605347,0.7363765239715576,0.0,0.0,0.0,0.5519052743911743,0.7485448122024536,0.0,0.0,0.0
چین سے باہر سے امدادی کام میں شامل ہونے والا پہلا گروپ کون سا تھا؟,ٹزو چی فاؤنڈیشن,0.5862188339233398,0.7509669065475464,0.0,0.0,0.0,0.7957490682601929,0.6182745099067688,0.0,0.0,0.0
17 جولائی 2008 تک والدین نے کیا شکایت کی کہ انہیں کچھ نہیں ملا؟,کوئی رپورٹ,0.5322607159614563,0.7041441798210144,0.0,0.0,0.0,0.5951980352401733,0.6869650483131409,0.0,0.0,0.0
زلزلے کے خطرے کا تجزیہ کب شائع کیا گیا تھا؟,2002 میں,0.7375194430351257,0.8007760047912598,0.0,0.0,0.0,0.33280643820762634,0.8007760047912598,0.0,0.0,0.0
کیا سائنسی برادری اس بات پر متفق ہے کہ زلزلے کی پیش گوئی ممکن ہے؟,کوئی اتفاق رائے,0.7169789671897888,0.7995496988296509,0.0,0.0,0.0,0.864111602306366,0.7986810207366943,0.0,0.0,0.0
لیو Shaokun کے پیشے کیا تھا؟,سیچوان اسکول ٹیچر,0.4253729581832886,0.5404152870178223,0.0,0.0,0.0,0.5528966784477234,0.6491144299507141,0.0,0.0,0.0
چینی حکومت عوامی رائے میں کس اسکینڈل سے ہار گئی؟,اسکول کی تعمیر کے اسکینڈل,0.616321861743927,0.7405648231506348,0.0,0.0,0.0,0.5607764720916748,0.6780718564987183,0.0,0.0,0.0
اس مقام پر کس مشینری کو ہوائی جہاز سے لایا گیا تھا؟,ٹریکٹرز,0.6550662517547607,0.6146210432052612,0.0,0.0,0.0,0.63432776927948,0.4910213053226471,0.0,0.0,0.0
مزید تفصیلات کے لئے آپ کو کہاں تلاش کرنا چاہئے؟,2008 پینجیہوا زلزلہ,0.2609192132949829,0.8245095610618591,0.0,0.0,0.0,0.41184505820274353,0.22627761960029602,0.0,0.0,0.0
زلزلہ کس دن آیا؟,12 مئی,0.5637931823730469,0.5342441201210022,0.0,0.0,0.0,0.289767861366272,0.5447468757629395,0.0,0.0,0.0
6 ایم ایس سے زیادہ کا تازہ ترین آفٹر شاک کس تاریخ میں ہوا؟,5 اگست ، 2008,0.32411569356918335,0.6662238836288452,0.0,0.0,0.0,0.35327911376953125,0.4859985113143921,0.0,0.0,0.0
لانگ مینشان فالٹ کہاں واقع ہے؟,تبتی سطح مرتفع کی مشرقی سرحد,0.2878114581108093,0.32303619384765625,0.0,0.0,0.0,0.7582535147666931,0.27911877632141113,0.0,0.0,0.0
بیچوان فالٹ میں اوسط سلپ کیا ہے؟,3.5 میٹر,0.7963590621948242,0.5154321193695068,0.0,0.0,0.0,0.885787844657898,0.3631689250469208,0.0,0.0,0.0
30 اگست 2008 کا زلزلہ کہاں ہوا تھا؟,جنوبی سیچوان,0.49163180589675903,0.7746132016181946,0.0,0.0,0.0,0.44494134187698364,0.8159523010253906,0.0,0.0,0.0
دفتر کی عمارتوں کو کہاں خالی کرایا گیا تھا؟,شنگھائی کے مالیاتی ضلع,0.7073265910148621,0.5374934673309326,0.0,0.0,0.0,0.6368570327758789,0.328602135181427,1.0,0.5,0.0
ایک استقبالیہ کارکن نے انخلاء کے بعد کے ماحول کو کس طرح بیان کیا؟,پرسکون,0.4104868769645691,0.6748008728027344,0.0,0.0,0.0,0.3379206955432892,0.7220492362976074,0.0,0.0,0.0
زلزلے کی وجہ سے کتنے لوگ بے گھر ہو گئے؟,4.8 ملین,0.7172167301177979,0.777708888053894,0.0,0.0,0.0,0.7619428634643555,0.7170776724815369,0.0,0.0,0.0
چین کو کس چیز کے لیے مدد کی ضرورت تھی؟,زلزلے سے نمٹنے,0.820401668548584,0.6603559255599976,0.0,0.0,0.0,0.6593869924545288,0.8672952055931091,0.0,0.0,0.0
کون سا ہوائی اڈہ بند کر دیا گیا تھا؟,چنگڈو شوانگلیو بین الاقوامی ہوائی اڈے,0.7751672863960266,0.7279886603355408,0.0,0.0,0.0,0.812049150466919,0.7409645318984985,0.0,0.0,0.0
بیچوان میں کتنی عمارتیں گر گئیں؟,80٪,0.5549124479293823,0.540145754814148,0.0,0.0,0.0,0.7298619151115417,0.540145754814148,0.0,0.0,0.0
بیجنگ نے تائیوان سے امداد پر کب اتفاق کیا؟,13 مئی کی دیر سے,0.4820108413696289,0.8354746103286743,0.0,0.0,0.0,0.4215114116668701,0.7275934219360352,0.0,0.0,0.0
ٹرین میں آگ کیوں لگی؟,ریل مسخ ہونے,0.6651132106781006,0.8437408208847046,0.0,0.0,0.0,0.1447010338306427,0.8518785238265991,0.0,0.0,0.0
وینچوان کی طرف جانے والی کتنی شاہراہوں کو نقصان پہنچا؟,تمام شاہراہوں,0.5202805399894714,0.6741684675216675,0.0,0.0,0.0,0.32333892583847046,0.6741684675216675,0.0,0.0,0.0
امریکہ نے کیا شیئر کیا؟,زلزلے سے متاثرہ علاقوں کی کچھ سیٹلائٹ تصاویر,0.7610189914703369,0.3859545588493347,0.0,0.0,0.0,0.4322204887866974,0.4432750642299652,0.0,0.0,0.0
ممکنہ سیلاب کی وجہ سے کیا خالی کرنا پڑا؟,مکمل دیہات,0.6891361474990845,0.7888869047164917,0.0,0.0,0.0,0.6835829019546509,0.4340645968914032,0.0,0.0,0.0
یہ کس کی موت کے بعد سے ماتم کا سب سے بڑا مظاہرہ تھا؟,ماؤ زیدونگ,0.6154344081878662,0.5778685808181763,0.0,0.0,0.0,0.6928324699401855,0.5778685808181763,0.0,0.0,0.0
چارٹرڈ پرواز کس ہوائی اڈے سے روانہ ہوئی؟,تائیوان تاؤ یوآن بین الاقوامی ہوائی اڈے,0.7699646353721619,0.6638797521591187,0.0,0.0,0.0,0.7444918155670166,0.6017253994941711,0.0,0.0,0.0
وہ کیا سوچتا تھا کہ ناقص تعمیر کی وجہ سے کیا ہوا؟,بڑے پیمانے پر ہلاکتیں,0.6804220676422119,0.670685350894928,0.0,0.0,0.0,0.525041401386261,0.6833528876304626,0.0,0.0,0.0
لیو شانکن نے گرے ہوئے اسکولوں کی تصاویر کے ساتھ کیا کیا؟,ان کو آن لائن ڈال دیا,0.5840440988540649,0.8393930196762085,0.0,0.0,0.0,0.5838310122489929,0.820543110370636,0.0,0.0,0.0
یونیسیف نے کیا اطلاع دی؟,کہ چین نے متاثرہ خاندانوں کی ضروریات کا جواب دینے کے لئے بین الاقوامی برادری کی حمایت کی باضابطہ درخواست کی ہے۔,0.6787612438201904,0.03658163547515869,0.0,0.0,0.0,0.8623676896095276,0.05199631303548813,0.0,0.0,0.0
یاؤ منگ نے کتنا عطیہ کیا؟,214،000 ڈالر اور 71،000 ڈالر,0.6897265911102295,0.715561032295227,0.0,0.0,0.0,0.30266958475112915,0.6903407573699951,0.0,0.0,0.0
آفس ٹاورز کہاں خالی کرائے گئے تھے؟,بیجنگ,0.5931286811828613,0.5949140191078186,0.0,0.0,0.0,0.6230657696723938,0.4107555150985718,0.0,0.0,0.0
کس تنظیم نے اطلاع دی کہ چین نے مدد کی درخواست کی ہے؟,یونیسیف,0.7021565437316895,0.7604165077209473,0.0,0.0,0.0,0.32971689105033875,0.7669132947921753,0.0,0.0,0.0
عالمی برادری نے مدد کی ضرورت کو کیوں محسوس کیا؟,زلزلے کی شدت,0.797430157661438,0.5528389811515808,0.0,0.0,0.0,0.613082230091095,0.6748008728027344,0.0,0.0,0.0
چینی حکومت کو سب سے پہلے کس چیز کے لیے سراہا گیا؟,زلزلے کے جواب,0.5926308631896973,0.5959107875823975,0.0,0.0,0.0,0.3900628983974457,0.7011915445327759,0.0,0.0,0.0
فرانسس مارکوس نے چینی امدادی کوششوں کے بارے میں کیا کہا؟,تیز اور بہت موثر,0.5911412239074707,0.6695783138275146,0.0,0.0,0.0,0.28890740871429443,0.4961051940917969,0.0,0.0,0.0
چین نے کون سا غیر معمولی رویہ ظاہر کیا؟,کھلے پن,0.614995002746582,0.7323653101921082,0.0,0.0,0.0,0.624683141708374,0.6757588386535645,0.0,0.0,0.0
زلزلے کی پیش گوئی کے بارے میں زلزلے کے ماہر گیری گبسن نے کیا کہا؟,کچھ نہیں دیکھا,0.779606282711029,0.515650749206543,0.0,0.0,0.0,0.8018036484718323,0.514949381351471,0.0,0.0,0.0
اس مقام پر کس مشینری کو ہوائی جہاز سے لایا گیا تھا؟,ٹریکٹرز,0.6550662517547607,0.6146210432052612,0.0,0.0,0.0,0.6079716682434082,0.3932065963745117,0.0,0.0,0.0
ریاستی کونسل نے کتنی مدت کا اعلان کیا؟,قومی سوگ,0.38524022698402405,0.622646689414978,0.0,0.0,0.0,0.6312817335128784,0.622646689414978,0.0,0.0,0.0
کس گروپ نے 10.7 یوآن کا عطیہ کیا؟,چینی عوام,0.3856075406074524,0.7642492055892944,0.0,0.0,0.0,0.6990288496017456,0.5470008850097656,0.0,0.0,0.0
زلزلے کے دوران اتنے سارے اسکول کیوں گر گئے؟,ناکافی طور پر انجنیئرڈ,0.6610659956932068,0.816105842590332,0.0,0.0,0.0,0.7651364803314209,0.8273926973342896,0.0,0.0,0.0
سوگ کی مدت کے دوران کیا معطل کیا گیا تھا؟,بیجنگ اولمپک مشعل ریلے,0.3920968174934387,0.31042301654815674,0.0,0.0,0.0,0.26757919788360596,0.37711843848228455,0.0,0.0,0.0
متاثرہ علاقوں میں امداد پہنچانے کے لیے کتنے ہیلی کاپٹر بھیجے گئے؟,20,0.559219241142273,0.687746524810791,0.0,0.0,0.0,0.30336999893188477,0.6349916458129883,0.0,0.0,0.0
